source_file,model_name,dataset_name,fold,best_params_summary,emb_type,learning_rate,seed,dropout,dropout1,batch_size,num_epochs,emb_size,d_model,d_ff,num_attn_heads,nheads,n_blocks,num_layers,hidden_dim,final_fc_dim,final_fc_dim2,l3,l1,l2,start,answer_dim,skill_dim,epsilon,attention_dim,beta,dim_s,size_m,bf,difficult_levels,num_steps,weight_decay,lambda_w1,lambda_w2,lambda_r,n_know,kernel_size,graph_type,time_log,n_layer,cog_levels,gamma,lamb,acq_levels,n_mlp_hidden,n_rnn_hidden,n_hidden,n_rnn_layers,d_a,d_e,d_k,other_config,mlp_layer_num,num_en,loss3,loss2,loss1,k_index,sparse_ratio,r
deep_irt.csv,deep_irt,statics2011,2,"{""emb_type"": ""qid"", ""dim_s"": 256, ""dropout"": 0.05, ""size_m"": 32, ""seed"": 42, ""learning_rate"": 0.001}",qid,0.001,42,0.05,,,,,,,,,,,,,,,,,,,,,,,256.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep_irt.csv,deep_irt,statics2011,3,"{""emb_type"": ""qid"", ""dim_s"": 64, ""dropout"": 0.05, ""size_m"": 32, ""seed"": 3407, ""learning_rate"": 0.001}",qid,0.001,3407,0.05,,,,,,,,,,,,,,,,,,,,,,,64.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deep_irt.csv,deep_irt,statics2011,4,"{""emb_type"": ""qid"", ""dim_s"": 256, ""dropout"": 0.3, ""size_m"": 32, ""seed"": 42, ""learning_rate"": 0.001}",qid,0.001,42,0.3,,,,,,,,,,,,,,,,,,,,,,,256.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,ASSIST2009,0,"{""emb_type"": ""qid"", ""seed"": 42, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.4, ""bf"": 0.9, ""final_fc_dim"": 64, ""final_fc_dim2"": 64, ""d_model"": 256, ""d_ff"": 64, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,42,0.1,0.4,64.0,,,256.0,64.0,4.0,,4.0,,,64.0,64.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,ASSIST2009,1,"{""emb_type"": ""qid"", ""seed"": 42, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.1, ""bf"": 0.9, ""final_fc_dim"": 64, ""final_fc_dim2"": 64, ""d_model"": 256, ""d_ff"": 256, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,42,0.1,0.1,64.0,,,256.0,256.0,4.0,,4.0,,,64.0,64.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,ASSIST2009,2,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.3, ""bf"": 0.9, ""final_fc_dim"": 64, ""final_fc_dim2"": 64, ""d_model"": 256, ""d_ff"": 256, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,3407,0.1,0.3,64.0,,,256.0,256.0,4.0,,4.0,,,64.0,64.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,ASSIST2009,3,"{""emb_type"": ""qid"", ""seed"": 42, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.4, ""bf"": 0.9, ""final_fc_dim"": 64, ""final_fc_dim2"": 64, ""d_model"": 256, ""d_ff"": 64, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,42,0.1,0.4,64.0,,,256.0,64.0,4.0,,4.0,,,64.0,64.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,ASSIST2009,4,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.1, ""bf"": 0.9, ""final_fc_dim"": 64, ""final_fc_dim2"": 64, ""d_model"": 256, ""d_ff"": 256, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,3407,0.1,0.1,64.0,,,256.0,256.0,4.0,,4.0,,,64.0,64.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,EdNet,0,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.5, ""dropout1"": 0.2, ""bf"": 0.01, ""final_fc_dim"": 64, ""final_fc_dim2"": 64, ""d_model"": 64, ""d_ff"": 256, ""num_attn_heads"": 8, ""n_blocks"": 1, ""learning_rate"": 0.001}",qid,0.001,3407,0.5,0.2,64.0,,,64.0,256.0,8.0,,1.0,,,64.0,64.0,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,EdNet,1,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.1, ""bf"": 0.99, ""final_fc_dim"": 64, ""final_fc_dim2"": 64, ""d_model"": 256, ""d_ff"": 256, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,3407,0.1,0.1,64.0,,,256.0,256.0,4.0,,4.0,,,64.0,64.0,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,EdNet,2,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.5, ""dropout1"": 0.4, ""bf"": 0.5, ""final_fc_dim"": 256, ""final_fc_dim2"": 64, ""d_model"": 256, ""d_ff"": 64, ""num_attn_heads"": 8, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,3407,0.5,0.4,64.0,,,256.0,64.0,8.0,,4.0,,,256.0,64.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,EdNet,3,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.1, ""bf"": 0.99, ""final_fc_dim"": 256, ""final_fc_dim2"": 64, ""d_model"": 256, ""d_ff"": 256, ""num_attn_heads"": 8, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,3407,0.1,0.1,64.0,,,256.0,256.0,8.0,,4.0,,,256.0,64.0,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,EdNet,4,"{""emb_type"": ""qid"", ""seed"": 42, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.3, ""bf"": 0.99, ""final_fc_dim"": 64, ""final_fc_dim2"": 256, ""d_model"": 256, ""d_ff"": 64, ""num_attn_heads"": 8, ""n_blocks"": 4, ""learning_rate"": 0.0001}",qid,0.0001,42,0.1,0.3,64.0,,,256.0,64.0,8.0,,4.0,,,64.0,256.0,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,NIPS34,0,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.3, ""dropout1"": 0.2, ""bf"": 0.01, ""final_fc_dim"": 64, ""final_fc_dim2"": 256, ""d_model"": 64, ""d_ff"": 256, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.002}",qid,0.002,3407,0.3,0.2,64.0,,,64.0,256.0,4.0,,4.0,,,64.0,256.0,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,NIPS34,1,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.3, ""dropout1"": 0.1, ""bf"": 0.01, ""final_fc_dim"": 256, ""final_fc_dim2"": 256, ""d_model"": 64, ""d_ff"": 64, ""num_attn_heads"": 8, ""n_blocks"": 4, ""learning_rate"": 0.002}",qid,0.002,3407,0.3,0.1,64.0,,,64.0,64.0,8.0,,4.0,,,256.0,256.0,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,NIPS34,2,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.3, ""dropout1"": 0.1, ""bf"": 0.01, ""final_fc_dim"": 256, ""final_fc_dim2"": 64, ""d_model"": 64, ""d_ff"": 64, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.001}",qid,0.001,3407,0.3,0.1,64.0,,,64.0,64.0,4.0,,4.0,,,256.0,64.0,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,NIPS34,3,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.3, ""dropout1"": 0.1, ""bf"": 0.01, ""final_fc_dim"": 64, ""final_fc_dim2"": 256, ""d_model"": 64, ""d_ff"": 64, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.002}",qid,0.002,3407,0.3,0.1,64.0,,,64.0,64.0,4.0,,4.0,,,64.0,256.0,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,NIPS34,4,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.3, ""dropout1"": 0.2, ""bf"": 0.01, ""final_fc_dim"": 256, ""final_fc_dim2"": 256, ""d_model"": 64, ""d_ff"": 64, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.002}",qid,0.002,3407,0.3,0.2,64.0,,,64.0,64.0,4.0,,4.0,,,256.0,256.0,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,XES3G5M,0,"{""emb_type"": ""qid"", ""seed"": 42, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.4, ""bf"": 0.9, ""final_fc_dim"": 256, ""final_fc_dim2"": 64, ""d_model"": 64, ""d_ff"": 256, ""num_attn_heads"": 8, ""n_blocks"": 4, ""learning_rate"": 0.002}",qid,0.002,42,0.1,0.4,64.0,,,64.0,256.0,8.0,,4.0,,,256.0,64.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,XES3G5M,1,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.4, ""bf"": 0.7, ""final_fc_dim"": 256, ""final_fc_dim2"": 256, ""d_model"": 64, ""d_ff"": 256, ""num_attn_heads"": 8, ""n_blocks"": 4, ""learning_rate"": 0.001}",qid,0.001,3407,0.1,0.4,64.0,,,64.0,256.0,8.0,,4.0,,,256.0,256.0,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,XES3G5M,2,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.3, ""bf"": 0.9, ""final_fc_dim"": 256, ""final_fc_dim2"": 256, ""d_model"": 64, ""d_ff"": 64, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.001}",qid,0.001,3407,0.1,0.3,64.0,,,64.0,64.0,4.0,,4.0,,,256.0,256.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,XES3G5M,3,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.3, ""bf"": 0.9, ""final_fc_dim"": 256, ""final_fc_dim2"": 256, ""d_model"": 64, ""d_ff"": 256, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.001}",qid,0.001,3407,0.1,0.3,64.0,,,64.0,256.0,4.0,,4.0,,,256.0,256.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denoisekt.csv,denoisekt,XES3G5M,4,"{""emb_type"": ""qid"", ""seed"": 3407, ""batch_size"": 64, ""dropout"": 0.1, ""dropout1"": 0.3, ""bf"": 0.9, ""final_fc_dim"": 64, ""final_fc_dim2"": 256, ""d_model"": 64, ""d_ff"": 64, ""num_attn_heads"": 4, ""n_blocks"": 4, ""learning_rate"": 0.001}",qid,0.001,3407,0.1,0.3,64.0,,,64.0,64.0,4.0,,4.0,,,64.0,256.0,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,algebra2005,0,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 50, ""dropout"": 0.05, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.05,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,50.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,algebra2005,1,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 50, ""dropout"": 0.3, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.3,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,50.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,algebra2005,2,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 100, ""dropout"": 0.1, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.1,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,100.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,algebra2005,3,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 1000, ""dropout"": 0.05, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.05,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,1000.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,algebra2005,4,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 300, ""dropout"": 0.1, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.1,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,300.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,assist2009,0,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 10, ""dropout"": 0.5, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.5,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,10.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,assist2009,1,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 10, ""dropout"": 0.3, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.3,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,10.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,assist2009,2,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 10, ""dropout"": 0.3, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.3,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,10.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,assist2009,3,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 50, ""dropout"": 0.5, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.5,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,50.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,assist2009,4,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 50, ""dropout"": 0.5, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.5,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,50.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,bridge2algebra2006,0,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 100, ""dropout"": 0.05, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.05,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,100.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,bridge2algebra2006,1,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 100, ""dropout"": 0.05, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.05,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,100.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,bridge2algebra2006,2,"{""emb_type"": ""qid"", ""emb_size"": 256, ""difficult_levels"": 50, ""dropout"": 0.3, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.3,,64.0,,256.0,,,,,,,,,,,,,,,,,,,,,,50.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,bridge2algebra2006,3,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 50, ""dropout"": 0.05, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.05,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,50.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,bridge2algebra2006,4,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 100, ""dropout"": 0.05, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.05,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,100.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,ednet,0,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 100, ""dropout"": 0.5, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.5,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,100.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,ednet,1,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 10, ""dropout"": 0.5, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.5,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,10.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,ednet,2,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 300, ""dropout"": 0.5, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.5,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,300.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,ednet,3,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 10, ""dropout"": 0.5, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.5,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,10.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,ednet,4,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 100, ""dropout"": 0.5, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.5,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,100.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,nips_task34,0,"{""emb_type"": ""qid"", ""emb_size"": 256, ""difficult_levels"": 50, ""dropout"": 0.1, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.1,,64.0,,256.0,,,,,,,,,,,,,,,,,,,,,,50.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,nips_task34,1,"{""emb_type"": ""qid"", ""emb_size"": 256, ""difficult_levels"": 50, ""dropout"": 0.1, ""seed"": 3407, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,3407,0.1,,64.0,,256.0,,,,,,,,,,,,,,,,,,,,,,50.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,nips_task34,2,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 1000, ""dropout"": 0.05, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.05,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,1000.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,nips_task34,3,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 300, ""dropout"": 0.3, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.3,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,300.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dimkt.csv,dimkt,nips_task34,4,"{""emb_type"": ""qid"", ""emb_size"": 64, ""difficult_levels"": 300, ""dropout"": 0.3, ""seed"": 42, ""num_steps"": 199, ""batch_size"": 64, ""learning_rate"": 0.001, ""weight_decay"": 0.0001}",qid,0.001,42,0.3,,64.0,,64.0,,,,,,,,,,,,,,,,,,,,,,300.0,199.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,algebra2005,0,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 42, ""learning_rate"": 0.001}",qid,0.001,42,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,algebra2005,1,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 42, ""learning_rate"": 0.001}",qid,0.001,42,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,algebra2005,2,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 3407, ""learning_rate"": 0.001}",qid,0.001,3407,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,algebra2005,3,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.1, ""seed"": 42, ""learning_rate"": 0.001}",qid,0.001,42,0.1,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,algebra2005,4,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.3, ""seed"": 3407, ""learning_rate"": 0.001}",qid,0.001,3407,0.3,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,assist2009,0,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 3407, ""learning_rate"": 0.001}",qid,0.001,3407,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,assist2009,1,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 3407, ""learning_rate"": 0.001}",qid,0.001,3407,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,assist2009,2,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 3407, ""learning_rate"": 0.001}",qid,0.001,3407,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,assist2009,3,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 3407, ""learning_rate"": 0.001}",qid,0.001,3407,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,assist2009,4,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 42, ""learning_rate"": 0.001}",qid,0.001,42,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,assist2015,0,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.5, ""seed"": 42, ""learning_rate"": 0.001}",qid,0.001,42,0.5,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dkt.csv,dkt,assist2015,1,"{""emb_type"": ""qid"", ""emb_size"": 256, ""dropout"": 0.3, ""seed"": 3407, ""learning_rate"": 0.001}",qid,0.001,3407,0.3,,,,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
